zone_id,lat_grid,lon_grid,total_locations,avg_location_score,rescaled_score,restaurant_count,business_count,bus_stop_count,divvy_station_count,population_total_cell,zone_class_mode,geom,geojson,centroid
46,41.69,-87.61,34,25,40,7,7,18,2,934136,B3-2,"POLYGON((-87.61 41.69, -87.6 41.69, -87.6 41.7, -87.61 41.7, -87.61 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.69], [-87.6, 41.69], [-87.6, 41.7], [-87.61, 41.7], [-87.61, 41.69] ] ] } ",POINT(-87.6050000000148 41.6949999787742)
51,41.7,-87.71,1,44,72,0,1,0,0,28804,B1-1,"POLYGON((-87.71 41.7, -87.7 41.7, -87.7 41.71, -87.71 41.71, -87.71 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.7], [-87.7, 41.7], [-87.7, 41.71], [-87.71, 41.71], [-87.71, 41.7] ] ] } ",POINT(-87.7050000000053 41.7049999787843)
73,41.71,-87.66,31,24,39,6,9,16,0,748050,C1-1,"POLYGON((-87.66 41.71, -87.65 41.71, -87.65 41.72, -87.66 41.72, -87.66 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.71], [-87.65, 41.71], [-87.65, 41.72], [-87.66, 41.72], [-87.66, 41.71] ] ] } ",POINT(-87.6550000000403 41.7149999786778)
90,41.72,-87.64,29,30,49,8,9,10,2,1142540,B3-1,"POLYGON((-87.64 41.72, -87.63 41.72, -87.63 41.73, -87.64 41.73, -87.64 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.72], [-87.63, 41.72], [-87.63, 41.73], [-87.64, 41.73], [-87.64, 41.72] ] ] } ",POINT(-87.6349999999836 41.7249999787146)
227,41.79,-87.77,24,29,47,12,1,11,0,764361,B3-1,"POLYGON((-87.77 41.79, -87.76 41.79, -87.76 41.8, -87.77 41.8, -87.77 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.79], [-87.76, 41.79], [-87.76, 41.8], [-87.77, 41.8], [-87.77, 41.79] ] ] } ",POINT(-87.7649999999941 41.7949999783996)
243,41.79,-87.6,84,34,56,42,17,18,7,2752658,PD 43,"POLYGON((-87.6 41.79, -87.59 41.79, -87.59 41.8, -87.6 41.8, -87.6 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.79], [-87.59, 41.79], [-87.59, 41.8], [-87.6, 41.8], [-87.6, 41.79] ] ] } ",POINT(-87.5950000000218 41.7949999783829)
309,41.83,-87.61,17,31,51,1,4,11,1,227336,PD 1169,"POLYGON((-87.61 41.83, -87.6 41.83, -87.6 41.84, -87.61 41.84, -87.61 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.83], [-87.6, 41.83], [-87.6, 41.84], [-87.61, 41.84], [-87.61, 41.83] ] ] } ",POINT(-87.6050000000141 41.8349999782748)
333,41.85,-87.65,47,36,60,27,7,11,2,2564283,C3-2,"POLYGON((-87.65 41.85, -87.64 41.85, -87.64 41.86, -87.65 41.86, -87.65 41.85))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.85], [-87.64, 41.85], [-87.64, 41.86], [-87.65, 41.86], [-87.65, 41.85] ] ] } ",POINT(-87.6450000000241 41.8549999781814)
352,41.87,-87.77,34,27,44,20,8,5,1,1335936,B3-2,"POLYGON((-87.77 41.87, -87.76 41.87, -87.76 41.88, -87.77 41.88, -87.77 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.87], [-87.76, 41.87], [-87.76, 41.88], [-87.77, 41.88], [-87.77, 41.87] ] ] } ",POINT(-87.7649999999944 41.8749999780838)
358,41.87,-87.71,63,27,44,20,16,24,3,1324866,M1-3,"POLYGON((-87.71 41.87, -87.7 41.87, -87.7 41.88, -87.71 41.88, -87.71 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.87], [-87.7, 41.87], [-87.7, 41.88], [-87.71, 41.88], [-87.71, 41.87] ] ] } ",POINT(-87.7050000000001 41.8749999780899)
378,41.88,-87.68,47,31,51,15,13,18,1,960708,RM-5,"POLYGON((-87.68 41.88, -87.67 41.88, -87.67 41.89, -87.68 41.89, -87.68 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.88], [-87.67, 41.88], [-87.67, 41.89], [-87.68, 41.89], [-87.68, 41.88] ] ] } ",POINT(-87.6749999999886 41.8849999780288)
383,41.88,-87.63,530,53,72,378,86,46,20,2730942,DC-16,"POLYGON((-87.63 41.88, -87.62 41.88, -87.62 41.89, -87.63 41.89, -87.63 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.88], [-87.62, 41.88], [-87.62, 41.89], [-87.63, 41.89], [-87.63, 41.88] ] ] } ",POINT(-87.624999999985 41.8849999780398)
441,41.92,-87.78,47,31,51,24,10,12,1,3077578,B3-1,"POLYGON((-87.78 41.92, -87.77 41.92, -87.77 41.93, -87.78 41.93, -87.78 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.92], [-87.77, 41.92], [-87.77, 41.93], [-87.78, 41.93], [-87.78, 41.92] ] ] } ",POINT(-87.7749999999969 41.9249999778558)
445,41.92,-87.74,48,30,49,28,9,9,2,3349129,B1-1,"POLYGON((-87.74 41.92, -87.73 41.92, -87.73 41.93, -87.74 41.93, -87.74 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.92], [-87.73, 41.92], [-87.73, 41.93], [-87.74, 41.93], [-87.74, 41.92] ] ] } ",POINT(-87.7350000000062 41.9249999778502)
453,41.92,-87.66,67,43,72,48,13,5,1,4298681,M1-2,"POLYGON((-87.66 41.92, -87.65 41.92, -87.65 41.93, -87.66 41.93, -87.66 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.92], [-87.65, 41.92], [-87.65, 41.93], [-87.66, 41.93], [-87.66, 41.92] ] ] } ",POINT(-87.6550000000251 41.9249999778531)
487,41.94,-87.73,80,37,61,41,24,15,0,4873587,B3-1,"POLYGON((-87.73 41.94, -87.72 41.94, -87.72 41.95, -87.73 41.95, -87.73 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.94], [-87.72, 41.94], [-87.72, 41.95], [-87.73, 41.95], [-87.73, 41.94] ] ] } ",POINT(-87.7249999999796 41.9449999778004)
498,41.95,-87.83,11,25,40,4,3,3,1,531965,B3-1,"POLYGON((-87.83 41.95, -87.82 41.95, -87.82 41.96, -87.83 41.96, -87.83 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.83, 41.95], [-87.82, 41.95], [-87.82, 41.96], [-87.83, 41.96], [-87.83, 41.95] ] ] } ",POINT(-87.8250000000115 41.9549999776657)
550,41.97,-87.71,136,36,60,100,21,13,2,9588403,B1-2,"POLYGON((-87.71 41.97, -87.7 41.97, -87.7 41.98, -87.71 41.98, -87.71 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.97], [-87.7, 41.97], [-87.7, 41.98], [-87.71, 41.98], [-87.71, 41.97] ] ] } ",POINT(-87.7049999999582 41.9749999776408)
26,41.68,-87.68,20,28,46,12,6,2,0,897660,B1-1,"POLYGON((-87.68 41.68, -87.67 41.68, -87.67 41.69, -87.68 41.69, -87.68 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.68], [-87.67, 41.68], [-87.67, 41.69], [-87.68, 41.69], [-87.68, 41.68] ] ] } ",POINT(-87.6749999999756 41.684999978836)
31,41.68,-87.63,17,28,46,3,9,5,0,800688,B1-1,"POLYGON((-87.63 41.68, -87.62 41.68, -87.62 41.69, -87.63 41.69, -87.63 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.68], [-87.62, 41.68], [-87.62, 41.69], [-87.63, 41.69], [-87.63, 41.68] ] ] } ",POINT(-87.6250000000058 41.6849999788265)
44,41.69,-87.63,26,27,44,5,10,8,3,1000860,RS-3,"POLYGON((-87.63 41.69, -87.62 41.69, -87.62 41.7, -87.63 41.7, -87.63 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.69], [-87.62, 41.69], [-87.62, 41.7], [-87.63, 41.7], [-87.63, 41.69] ] ] } ",POINT(-87.6250000000035 41.694999978786)
56,41.7,-87.66,9,23,39,1,0,6,2,49870,C1-1,"POLYGON((-87.66 41.7, -87.65 41.7, -87.65 41.71, -87.66 41.71, -87.66 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.7], [-87.65, 41.7], [-87.65, 41.71], [-87.66, 41.71], [-87.66, 41.7] ] ] } ",POINT(-87.6550000000224 41.7049999787864)
270,41.81,-87.72,57,30,49,36,8,11,2,4005716,B3-1,"POLYGON((-87.72 41.81, -87.71 41.81, -87.71 41.82, -87.72 41.82, -87.72 41.81))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.81], [-87.71, 41.81], [-87.71, 41.82], [-87.72, 41.82], [-87.72, 41.81] ] ] } ",POINT(-87.7150000000015 41.8149999782568)
343,41.86,-87.69,30,35,58,14,7,8,1,1663305,PMD 7,"POLYGON((-87.69 41.86, -87.68 41.86, -87.68 41.87, -87.69 41.87, -87.69 41.86))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.86], [-87.68, 41.86], [-87.68, 41.87], [-87.69, 41.87], [-87.69, 41.86] ] ] } ",POINT(-87.6849999999956 41.8649999780586)
348,41.86,-87.64,29,38,63,20,8,0,1,1375754,PMD 11,"POLYGON((-87.64 41.86, -87.63 41.86, -87.63 41.87, -87.64 41.87, -87.64 41.86))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.86], [-87.63, 41.86], [-87.63, 41.87], [-87.64, 41.87], [-87.64, 41.86] ] ] } ",POINT(-87.6350000000011 41.8649999780534)
366,41.87,-87.63,162,54,72,116,21,18,7,3767014,DX-12,"POLYGON((-87.63 41.87, -87.62 41.87, -87.62 41.88, -87.63 41.88, -87.63 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.87], [-87.62, 41.87], [-87.62, 41.88], [-87.63, 41.88], [-87.63, 41.87] ] ] } ",POINT(-87.6249999999772 41.8749999780626)
414,41.9,-87.66,90,44,72,51,22,15,2,1702817,B1-2,"POLYGON((-87.66 41.9, -87.65 41.9, -87.65 41.91, -87.66 41.91, -87.66 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.9], [-87.65, 41.9], [-87.65, 41.91], [-87.66, 41.91], [-87.66, 41.9] ] ] } ",POINT(-87.6549999999906 41.9049999779131)
439,41.92,-87.8,29,28,46,17,5,6,1,946418,B3-2,"POLYGON((-87.8 41.92, -87.79 41.92, -87.79 41.93, -87.8 41.93, -87.8 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.8, 41.92], [-87.79, 41.92], [-87.79, 41.93], [-87.8, 41.93], [-87.8, 41.92] ] ] } ",POINT(-87.7950000000093 41.9249999778529)
451,41.92,-87.68,85,39,65,60,12,9,4,6094666,B3-2,"POLYGON((-87.68 41.92, -87.67 41.92, -87.67 41.93, -87.68 41.93, -87.68 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.92], [-87.67, 41.92], [-87.67, 41.93], [-87.68, 41.93], [-87.68, 41.92] ] ] } ",POINT(-87.6750000000103 41.9249999778581)
467,41.93,-87.71,109,37,61,73,13,21,2,7629064,B3-3,"POLYGON((-87.71 41.93, -87.7 41.93, -87.7 41.94, -87.71 41.94, -87.71 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.93], [-87.7, 41.93], [-87.7, 41.94], [-87.71, 41.94], [-87.71, 41.93] ] ] } ",POINT(-87.7049999999752 41.9349999777665)
568,41.98,-87.75,29,27,44,19,2,8,0,1204224,B3-1,"POLYGON((-87.75 41.98, -87.74 41.98, -87.74 41.99, -87.75 41.99, -87.75 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.75, 41.98], [-87.74, 41.98], [-87.74, 41.99], [-87.75, 41.99], [-87.75, 41.98] ] ] } ",POINT(-87.7450000000235 41.9849999775919)
570,41.98,-87.73,16,27,44,3,3,10,0,336606,RS-2,"POLYGON((-87.73 41.98, -87.72 41.98, -87.72 41.99, -87.73 41.99, -87.73 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.98], [-87.72, 41.98], [-87.72, 41.99], [-87.73, 41.99], [-87.73, 41.98] ] ] } ",POINT(-87.7249999999971 41.9849999775961)
572,41.98,-87.71,83,35,58,53,16,12,2,4131642,B1-2,"POLYGON((-87.71 41.98, -87.7 41.98, -87.7 41.99, -87.71 41.99, -87.71 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.98], [-87.7, 41.98], [-87.7, 41.99], [-87.71, 41.99], [-87.71, 41.98] ] ] } ",POINT(-87.7049999999706 41.9849999775898)
592,41.99,-87.71,46,28,46,22,7,16,1,1190972,B3-2,"POLYGON((-87.71 41.99, -87.7 41.99, -87.7 42, -87.71 42, -87.71 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.99], [-87.7, 41.99], [-87.7, 42], [-87.71, 42], [-87.71, 41.99] ] ] } ",POINT(-87.7049999999872 41.9949999775097)
27,41.68,-87.67,13,23,39,5,3,4,1,398960,B3-1,"POLYGON((-87.67 41.68, -87.66 41.68, -87.66 41.69, -87.67 41.69, -87.67 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.68], [-87.66, 41.68], [-87.66, 41.69], [-87.67, 41.69], [-87.67, 41.68] ] ] } ",POINT(-87.6650000000283 41.6849999788387)
36,41.69,-87.71,15,32,53,8,2,4,1,288040,B1-1,"POLYGON((-87.71 41.69, -87.7 41.69, -87.7 41.7, -87.71 41.7, -87.71 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.69], [-87.7, 41.69], [-87.7, 41.7], [-87.71, 41.7], [-87.71, 41.69] ] ] } ",POINT(-87.704999999999 41.694999978802)
62,41.7,-87.6,6,25,40,1,2,2,1,200172,PD 1167,"POLYGON((-87.6 41.7, -87.59 41.7, -87.59 41.71, -87.6 41.71, -87.6 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.7], [-87.59, 41.7], [-87.59, 41.71], [-87.6, 41.71], [-87.6, 41.7] ] ] } ",POINT(-87.5949999999822 41.7049999787926)
65,41.7,-87.54,47,25,40,29,7,10,1,2971224,B3-1,"POLYGON((-87.54 41.7, -87.53 41.7, -87.53 41.71, -87.54 41.71, -87.54 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.54, 41.7], [-87.53, 41.7], [-87.53, 41.71], [-87.54, 41.71], [-87.54, 41.7] ] ] } ",POINT(-87.5349999999969 41.7049999788004)
99,41.72,-87.55,27,27,44,15,5,6,1,1650680,B3-1,"POLYGON((-87.55 41.72, -87.54 41.72, -87.54 41.73, -87.55 41.73, -87.55 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.55, 41.72], [-87.54, 41.72], [-87.54, 41.73], [-87.55, 41.73], [-87.55, 41.72] ] ] } ",POINT(-87.5450000000002 41.7249999787047)
246,41.8,-87.79,1,49,72,0,1,0,0,58797,RS-2,"POLYGON((-87.79 41.8, -87.78 41.8, -87.78 41.81, -87.79 41.81, -87.79 41.8))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.79, 41.8], [-87.78, 41.8], [-87.78, 41.81], [-87.79, 41.81], [-87.79, 41.8] ] ] } ",POINT(-87.7850000000139 41.8049999783641)
381,41.88,-87.65,237,57,72,169,40,20,8,5181604,DX-5,"POLYGON((-87.65 41.88, -87.64 41.88, -87.64 41.89, -87.65 41.89, -87.65 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.88], [-87.64, 41.88], [-87.64, 41.89], [-87.65, 41.89], [-87.65, 41.88] ] ] } ",POINT(-87.6450000000036 41.8849999780313)
413,41.9,-87.67,196,42,70,148,27,15,6,8293607,B1-2,"POLYGON((-87.67 41.9, -87.66 41.9, -87.66 41.91, -87.67 41.91, -87.67 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.9], [-87.66, 41.9], [-87.66, 41.91], [-87.67, 41.91], [-87.67, 41.9] ] ] } ",POINT(-87.6650000000292 41.904999977902)
472,41.93,-87.66,110,41,68,80,17,9,4,6880452,B3-2,"POLYGON((-87.66 41.93, -87.65 41.93, -87.65 41.94, -87.66 41.94, -87.66 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.93], [-87.65, 41.93], [-87.65, 41.94], [-87.66, 41.94], [-87.66, 41.93] ] ] } ",POINT(-87.6550000000252 41.9349999777591)
514,41.95,-87.67,82,41,68,48,18,13,3,3447031,B3-2,"POLYGON((-87.67 41.95, -87.66 41.95, -87.66 41.96, -87.67 41.96, -87.67 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.95], [-87.66, 41.95], [-87.66, 41.96], [-87.67, 41.96], [-87.67, 41.95] ] ] } ",POINT(-87.6649999999834 41.9549999776688)
68,41.71,-87.71,6,27,44,3,2,1,0,144020,RT-4,"POLYGON((-87.71 41.71, -87.7 41.71, -87.7 41.72, -87.71 41.72, -87.71 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.71], [-87.7, 41.71], [-87.7, 41.72], [-87.71, 41.72], [-87.71, 41.71] ] ] } ",POINT(-87.7050000000034 41.7149999786836)
132,41.74,-87.59,62,27,44,37,13,12,0,3658628,B3-2,"POLYGON((-87.59 41.74, -87.58 41.74, -87.58 41.75, -87.59 41.75, -87.59 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.59, 41.74], [-87.58, 41.74], [-87.58, 41.75], [-87.59, 41.75], [-87.59, 41.74] ] ] } ",POINT(-87.5850000000062 41.7449999786077)
175,41.76,-87.57,31,29,47,10,12,8,1,1012528,B3-2,"POLYGON((-87.57 41.76, -87.56 41.76, -87.56 41.77, -87.57 41.77, -87.57 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.76], [-87.56, 41.76], [-87.56, 41.77], [-87.57, 41.77], [-87.57, 41.76] ] ] } ",POINT(-87.5650000000155 41.7649999785064)
207,41.78,-87.73,36,31,51,20,11,4,1,3467350,B1-1,"POLYGON((-87.73 41.78, -87.72 41.78, -87.72 41.79, -87.73 41.79, -87.73 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.78], [-87.72, 41.78], [-87.72, 41.79], [-87.73, 41.79], [-87.73, 41.78] ] ] } ",POINT(-87.7249999999892 41.78499997839)
244,41.79,-87.59,42,31,51,17,8,14,3,1186350,PD 43,"POLYGON((-87.59 41.79, -87.58 41.79, -87.58 41.8, -87.59 41.8, -87.59 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.59, 41.79], [-87.58, 41.79], [-87.58, 41.8], [-87.59, 41.8], [-87.59, 41.79] ] ] } ",POINT(-87.5849999999761 41.7949999783923)
290,41.82,-87.67,32,27,44,21,4,6,1,1537375,PMD 8,"POLYGON((-87.67 41.82, -87.66 41.82, -87.66 41.83, -87.67 41.83, -87.67 41.82))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.82], [-87.66, 41.82], [-87.66, 41.83], [-87.67, 41.83], [-87.67, 41.82] ] ] } ",POINT(-87.6650000000093 41.8249999782237)
368,41.87,-87.61,6,27,44,1,1,3,1,55038,POS-1,"POLYGON((-87.61 41.87, -87.6 41.87, -87.6 41.88, -87.61 41.88, -87.61 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.87], [-87.6, 41.87], [-87.6, 41.88], [-87.61, 41.88], [-87.61, 41.87] ] ] } ",POINT(-87.6050000000216 41.8749999780741)
377,41.88,-87.69,42,30,49,11,13,16,2,823464,B3-3,"POLYGON((-87.69 41.88, -87.68 41.88, -87.68 41.89, -87.69 41.89, -87.69 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.88], [-87.68, 41.88], [-87.68, 41.89], [-87.69, 41.89], [-87.69, 41.88] ] ] } ",POINT(-87.6850000000078 41.8849999780283)
415,41.9,-87.65,57,44,72,32,13,10,2,973163,PMD 3,"POLYGON((-87.65 41.9, -87.64 41.9, -87.64 41.91, -87.65 41.91, -87.65 41.9))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.9], [-87.64, 41.9], [-87.64, 41.91], [-87.65, 41.91], [-87.65, 41.9] ] ] } ",POINT(-87.6450000000146 41.9049999779144)
577,41.98,-87.66,132,36,60,83,26,21,2,6592961,B1-3,"POLYGON((-87.66 41.98, -87.65 41.98, -87.65 41.99, -87.66 41.99, -87.66 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.98], [-87.65, 41.98], [-87.65, 41.99], [-87.66, 41.99], [-87.66, 41.98] ] ] } ",POINT(-87.6550000000068 41.9849999776098)
600,42,-87.81,19,25,40,8,1,10,0,265761,RS-2,"POLYGON((-87.81 42, -87.8 42, -87.8 42.01, -87.81 42.01, -87.81 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.81, 42], [-87.8, 42], [-87.8, 42.01], [-87.81, 42.01], [-87.81, 42] ] ] } ",POINT(-87.8049999999566 42.004999977535)
9,41.66,-87.64,18,33,54,3,10,5,0,867412,B3-1,"POLYGON((-87.64 41.66, -87.63 41.66, -87.63 41.67, -87.64 41.67, -87.64 41.66))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.66], [-87.63, 41.66], [-87.63, 41.67], [-87.64, 41.67], [-87.64, 41.66] ] ] } ",POINT(-87.634999999998 41.6649999789041)
96,41.72,-87.58,38,27,44,18,12,7,1,2476020,B1-1,"POLYGON((-87.58 41.72, -87.57 41.72, -87.57 41.73, -87.58 41.73, -87.58 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.58, 41.72], [-87.57, 41.72], [-87.57, 41.73], [-87.58, 41.73], [-87.58, 41.72] ] ] } ",POINT(-87.5749999999651 41.724999978707)
241,41.79,-87.62,51,32,53,21,15,12,3,1678889,B1-2,"POLYGON((-87.62 41.79, -87.61 41.79, -87.61 41.8, -87.62 41.8, -87.62 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.79], [-87.61, 41.79], [-87.61, 41.8], [-87.62, 41.8], [-87.62, 41.79] ] ] } ",POINT(-87.6149999999902 41.7949999783832)
356,41.87,-87.73,63,27,44,13,27,20,3,1545962,B3-2,"POLYGON((-87.73 41.87, -87.72 41.87, -87.72 41.88, -87.73 41.88, -87.73 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.87], [-87.72, 41.87], [-87.72, 41.88], [-87.73, 41.88], [-87.73, 41.87] ] ] } ",POINT(-87.7249999999813 41.87499997807)
362,41.87,-87.67,68,34,56,35,8,20,5,1931447,PD 30,"POLYGON((-87.67 41.87, -87.66 41.87, -87.66 41.88, -87.67 41.88, -87.67 41.87))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.87], [-87.66, 41.87], [-87.66, 41.88], [-87.67, 41.88], [-87.67, 41.87] ] ] } ",POINT(-87.6650000000035 41.8749999780777)
422,41.91,-87.78,34,27,44,15,9,9,1,2172408,B1-1,"POLYGON((-87.78 41.91, -87.77 41.91, -87.77 41.92, -87.78 41.92, -87.78 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.91], [-87.77, 41.91], [-87.77, 41.92], [-87.78, 41.92], [-87.78, 41.91] ] ] } ",POINT(-87.7749999999976 41.9149999778814)
483,41.94,-87.77,101,31,51,66,23,9,3,6723779,B1-1,"POLYGON((-87.77 41.94, -87.76 41.94, -87.76 41.95, -87.77 41.95, -87.77 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.94], [-87.76, 41.94], [-87.76, 41.95], [-87.77, 41.95], [-87.77, 41.94] ] ] } ",POINT(-87.7649999999779 41.9449999778132)
510,41.95,-87.71,98,33,54,59,22,13,4,7645995,B3-1,"POLYGON((-87.71 41.95, -87.7 41.95, -87.7 41.96, -87.71 41.96, -87.71 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.95], [-87.7, 41.95], [-87.7, 41.96], [-87.71, 41.96], [-87.71, 41.95] ] ] } ",POINT(-87.7049999999752 41.9549999776771)
47,41.69,-87.6,12,29,47,10,1,1,0,733964,PD 1167,"POLYGON((-87.6 41.69, -87.59 41.69, -87.59 41.7, -87.6 41.7, -87.6 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.69], [-87.59, 41.69], [-87.59, 41.7], [-87.6, 41.7], [-87.6, 41.69] ] ] } ",POINT(-87.5949999999958 41.6949999787886)
58,41.7,-87.64,27,27,44,5,17,5,0,1467928,B3-1,"POLYGON((-87.64 41.7, -87.63 41.7, -87.63 41.71, -87.64 41.71, -87.64 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.7], [-87.63, 41.7], [-87.63, 41.71], [-87.64, 41.71], [-87.64, 41.7] ] ] } ",POINT(-87.6349999999813 41.7049999787992)
155,41.75,-87.57,22,30,49,7,10,4,1,855428,B3-2,"POLYGON((-87.57 41.75, -87.56 41.75, -87.56 41.76, -87.57 41.76, -87.57 41.75))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.75], [-87.56, 41.75], [-87.56, 41.76], [-87.57, 41.76], [-87.57, 41.75] ] ] } ",POINT(-87.5650000000059 41.7549999785268)
162,41.76,-87.7,21,26,42,11,2,7,1,1454050,B1-1,"POLYGON((-87.7 41.76, -87.69 41.76, -87.69 41.77, -87.7 41.77, -87.7 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.76], [-87.69, 41.76], [-87.69, 41.77], [-87.7, 41.77], [-87.7, 41.76] ] ] } ",POINT(-87.6950000000002 41.764999978502)
186,41.77,-87.69,21,32,53,7,8,5,1,1677750,B1-1,"POLYGON((-87.69 41.77, -87.68 41.77, -87.68 41.78, -87.69 41.78, -87.69 41.77))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.77], [-87.68, 41.77], [-87.68, 41.78], [-87.69, 41.78], [-87.69, 41.77] ] ] } ",POINT(-87.6849999999949 41.7749999785067)
210,41.78,-87.7,85,30,49,40,33,11,1,8165050,B1-1,"POLYGON((-87.7 41.78, -87.69 41.78, -87.69 41.79, -87.7 41.79, -87.7 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.78], [-87.69, 41.78], [-87.69, 41.79], [-87.7, 41.79], [-87.7, 41.78] ] ] } ",POINT(-87.6949999999815 41.7849999784067)
215,41.78,-87.65,53,29,47,23,17,10,3,1196451,C1-2,"POLYGON((-87.65 41.78, -87.64 41.78, -87.64 41.79, -87.65 41.79, -87.65 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.78], [-87.64, 41.78], [-87.64, 41.79], [-87.65, 41.79], [-87.65, 41.78] ] ] } ",POINT(-87.6450000000206 41.7849999783906)
